case,policy,policy_seed,portfolio,value_gap,loss_gap,default_rate_gap
stress_tight,PPO_penalty,202,15,0.0,0.0,0.0
stress_tight,PPO_penalty,202,16,0.0,0.0,0.0
stress_tight,PPO_penalty,202,17,0.0,0.0,0.0
stress_tight,PPO_penalty,202,18,0.0,0.0,0.0
stress_tight,PPO_penalty,202,19,0.0,0.0,0.0
stress_tight,PPO_penalty,202,20,-1.9421494797493324,0.0,0.0
stress_tight,PPO_penalty,202,21,0.0,0.0,0.0
stress_tight,PPO_penalty,202,22,0.0,0.0,0.0
stress_tight,PPO_penalty,202,23,5.874613138728478,-8.146624229295412,0.0
stress_tight,PPO_penalty,303,0,0.0,0.0,0.0
stress_tight,PPO_penalty,303,1,0.0,0.0,0.0
stress_tight,PPO_penalty,303,2,0.0,0.0,0.0
stress_tight,PPO_penalty,303,3,0.0,0.0,0.0
stress_tight,PPO_penalty,303,4,0.0,0.0,0.0
stress_tight,PPO_penalty,303,5,8.301371647181668,-8.559404201407233,0.0
stress_tight,PPO_penalty,303,6,0.0,0.0,0.0
stress_tight,PPO_penalty,303,7,0.0,0.0,0.0
stress_tight,PPO_penalty,303,8,0.0,0.0,0.0
stress_tight,PPO_penalty,303,9,0.0,0.0,0.0
stress_tight,PPO_penalty,303,10,0.0,0.0,0.0
stress_tight,PPO_penalty,303,11,0.0,0.0,0.0
stress_tight,PPO_penalty,303,12,0.0,0.0,0.0
stress_tight,PPO_penalty,303,13,0.0,0.0,0.0
stress_tight,PPO_penalty,303,14,0.0,0.0,0.0
stress_tight,PPO_penalty,303,15,0.0,0.0,0.0
stress_tight,PPO_penalty,303,16,0.0,0.0,0.0
stress_tight,PPO_penalty,303,17,0.0,0.0,0.0
stress_tight,PPO_penalty,303,18,0.0,0.0,0.0
stress_tight,PPO_penalty,303,19,0.0,0.0,0.0
stress_tight,PPO_penalty,303,20,-1.9421494797493324,0.0,0.0
stress_tight,PPO_penalty,303,21,0.0,0.0,0.0
stress_tight,PPO_penalty,303,22,0.0,0.0,0.0
stress_tight,PPO_penalty,303,23,5.874613138728478,-8.146624229295412,0.0
stress_tight,PPO_unconstrained,101,0,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,1,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,2,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,3,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,4,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,5,8.301371647181668,-8.559404201407233,0.0
stress_tight,PPO_unconstrained,101,6,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,7,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,8,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,9,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,10,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,11,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,12,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,13,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,14,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,15,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,16,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,17,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,18,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,19,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,20,-1.9421494797493324,0.0,0.0
stress_tight,PPO_unconstrained,101,21,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,22,0.0,0.0,0.0
stress_tight,PPO_unconstrained,101,23,5.874613138728478,-8.146624229295412,0.0
stress_tight,PPO_unconstrained,202,0,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,1,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,2,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,3,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,4,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,5,8.301371647181668,-8.559404201407233,0.0
stress_tight,PPO_unconstrained,202,6,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,7,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,8,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,9,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,10,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,11,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,12,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,13,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,14,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,15,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,16,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,17,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,18,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,19,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,20,-1.9421494797493324,0.0,0.0
stress_tight,PPO_unconstrained,202,21,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,22,0.0,0.0,0.0
stress_tight,PPO_unconstrained,202,23,5.874613138728478,-8.146624229295412,0.0
stress_tight,PPO_unconstrained,303,0,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,1,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,2,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,3,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,4,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,5,8.301371647181668,-8.559404201407233,0.0
stress_tight,PPO_unconstrained,303,6,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,7,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,8,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,9,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,10,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,11,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,12,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,13,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,14,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,15,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,16,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,17,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,18,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,19,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,20,-1.9421494797493324,0.0,0.0
stress_tight,PPO_unconstrained,303,21,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,22,0.0,0.0,0.0
stress_tight,PPO_unconstrained,303,23,5.874613138728478,-8.146624229295412,0.0
