case,reference,policy,metric,portfolios,difference,lower,upper
constant_budget_stress,stress_medium,Myopic,true_violation_rate,24,-0.057961744639376235,-0.08081597222222221,-0.03828581871345029
constant_budget_stress,stress_medium,PPO_hard,true_violation_rate,24,-0.03541979081194767,-0.06185409401555236,-0.01325241797055523
constant_budget_stress,stress_medium,PPO_penalty,true_violation_rate,24,-0.027417027417027413,-0.04373252615440115,-0.013888888888888881
constant_budget_stress,stress_medium,PPO_unconstrained,true_violation_rate,24,-0.027417027417027413,-0.04373252615440115,-0.013888888888888881
constant_budget_stress,stress_medium,RiskBased,true_violation_rate,24,-0.03396314333814335,-0.047420634920634926,-0.021151620370370387
constant_budget_stress,stress_medium,Static,true_violation_rate,24,-0.05840773809523811,-0.07869853670634921,-0.04034288194444448
constant_budget_stress,stress_medium,BufferedRiskBased,predicted_safe_true_violated_rate,24,0.015846711159211147,0.0009201013107262999,0.032085926226551216
constant_budget_stress,stress_medium,Decrease20,predicted_safe_true_violated_rate,24,-0.027417027417027406,-0.04474939123376622,-0.012784090909090906
constant_budget_stress,stress_medium,Greedy,predicted_safe_true_violated_rate,24,-0.0021610334110334084,-0.016233245920745914,0.010926573426573424
constant_budget_stress,stress_medium,Myopic,predicted_safe_true_violated_rate,24,-0.008680555555555572,-0.02430555555555557,0.006944444444444423
constant_budget_stress,stress_medium,PPO_hard,predicted_safe_true_violated_rate,24,-0.014795005810227684,-0.0341834552634185,0.0040562932819769755
constant_budget_stress,stress_medium,PPO_penalty,predicted_safe_true_violated_rate,24,-0.02741702741702741,-0.043732526154401145,-0.013888888888888883
constant_budget_stress,stress_medium,PPO_unconstrained,predicted_safe_true_violated_rate,24,-0.02741702741702741,-0.043732526154401145,-0.013888888888888883
constant_budget_stress,stress_medium,RiskBased,predicted_safe_true_violated_rate,24,0.015846711159211147,0.0009201013107262999,0.032085926226551216
constant_budget_stress,stress_medium,Static,predicted_safe_true_violated_rate,24,0.003787878787878783,-0.011837121212121212,0.01784248737373736
order_fixed,normal_medium,BufferedRiskBased,value,8,0.0,0.0,0.0
order_fixed,normal_medium,Decrease20,value,8,0.0,0.0,0.0
order_fixed,normal_medium,Greedy,value,8,0.0,0.0,0.0
order_fixed,normal_medium,Myopic,value,8,0.2462210034687331,-4.4499633558380784,3.732294548460021
order_fixed,normal_medium,PPO_hard,value,8,26.52313797725869,0.0,92.21272175801491
order_fixed,normal_medium,PPO_penalty,value,8,0.0,0.0,0.0
order_fixed,normal_medium,PPO_unconstrained,value,8,0.0,0.0,0.0
order_fixed,normal_medium,RiskBased,value,8,0.0,0.0,0.0
order_fixed,normal_medium,Static,value,8,0.0,0.0,0.0
order_fixed,normal_medium,BufferedRiskBased,el_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,Decrease20,el_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,Greedy,el_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,Myopic,el_violation_rate,8,-0.015625,-0.03645833333333333,0.0
order_fixed,normal_medium,PPO_hard,el_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,PPO_penalty,el_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,PPO_unconstrained,el_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,RiskBased,el_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,Static,el_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,BufferedRiskBased,true_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,Decrease20,true_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,Greedy,true_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,Myopic,true_violation_rate,8,-0.005208333333333336,-0.015625000000000007,0.0
order_fixed,normal_medium,PPO_hard,true_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,PPO_penalty,true_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,PPO_unconstrained,true_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,RiskBased,true_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,Static,true_violation_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,BufferedRiskBased,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,Decrease20,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,Greedy,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,Myopic,predicted_safe_true_violated_rate,8,0.005208333333333325,0.0,0.015624999999999976
order_fixed,normal_medium,PPO_hard,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,PPO_penalty,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,PPO_unconstrained,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,RiskBased,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_fixed,normal_medium,Static,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,BufferedRiskBased,value,8,0.0,0.0,0.0
order_reverse,normal_medium,Decrease20,value,8,0.0,0.0,0.0
order_reverse,normal_medium,Greedy,value,8,0.0,0.0,0.0
order_reverse,normal_medium,Myopic,value,8,4.311698239258888,-5.554104583803991,21.014131836676484
order_reverse,normal_medium,PPO_hard,value,8,-7.486539009056187,-45.77260766439795,16.42579504814271
order_reverse,normal_medium,PPO_penalty,value,8,0.0,0.0,0.0
order_reverse,normal_medium,PPO_unconstrained,value,8,0.0,0.0,0.0
order_reverse,normal_medium,RiskBased,value,8,0.0,0.0,0.0
order_reverse,normal_medium,Static,value,8,0.0,0.0,0.0
order_reverse,normal_medium,BufferedRiskBased,el_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,Decrease20,el_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,Greedy,el_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,Myopic,el_violation_rate,8,0.0,-0.015625000000000007,0.010416666666666671
order_reverse,normal_medium,PPO_hard,el_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,PPO_penalty,el_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,PPO_unconstrained,el_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,RiskBased,el_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,Static,el_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,BufferedRiskBased,true_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,Decrease20,true_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,Greedy,true_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,Myopic,true_violation_rate,8,0.005208333333333339,0.0,0.015625000000000017
order_reverse,normal_medium,PPO_hard,true_violation_rate,8,-0.003472222222222224,-0.017361111111111115,0.003472222222222217
order_reverse,normal_medium,PPO_penalty,true_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,PPO_unconstrained,true_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,RiskBased,true_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,Static,true_violation_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,BufferedRiskBased,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,Decrease20,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,Greedy,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,Myopic,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,PPO_hard,predicted_safe_true_violated_rate,8,0.0017361111111111084,0.0,0.006944444444444434
order_reverse,normal_medium,PPO_penalty,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,PPO_unconstrained,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,RiskBased,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
order_reverse,normal_medium,Static,predicted_safe_true_violated_rate,8,0.0,0.0,0.0
portfolio_world_0,normal_medium,BufferedRiskBased,value,8,-882.4541596754477,-1069.3137705821966,-720.2112236644151
portfolio_world_0,normal_medium,Decrease20,value,8,-149.19737320935803,-231.16761914482208,-77.43909847608214
portfolio_world_0,normal_medium,Greedy,value,8,-711.3233113161926,-934.8827614820748,-477.86859176277744
portfolio_world_0,normal_medium,Myopic,value,8,-776.7516593770406,-1026.2192396800117,-457.3592773108011
portfolio_world_0,normal_medium,PPO_hard,value,8,-399.5649769603154,-606.1164996641534,-221.66593342045996
portfolio_world_0,normal_medium,PPO_penalty,value,8,-148.16994531238402,-238.738558150514,-76.90729810890956
portfolio_world_0,normal_medium,PPO_unconstrained,value,8,-148.16994531238402,-238.738558150514,-76.90729810890956
portfolio_world_0,normal_medium,RiskBased,value,8,-882.4541596754477,-1069.3137705821966,-720.2112236644151
portfolio_world_0,normal_medium,Static,value,8,-927.0604123810317,-1173.8157933543298,-695.2867124229974
portfolio_world_0,normal_medium,BufferedRiskBased,el_violation_rate,8,0.2791666666666667,0.21875,0.35437499999999983
portfolio_world_0,normal_medium,Decrease20,el_violation_rate,8,0.11146978021978021,0.06454470009157508,0.1660010302197802
portfolio_world_0,normal_medium,Greedy,el_violation_rate,8,0.1875,0.09895833333333334,0.28125
portfolio_world_0,normal_medium,Myopic,el_violation_rate,8,0.07604166666666665,0.010416666666666671,0.14479166666666665
portfolio_world_0,normal_medium,PPO_hard,el_violation_rate,8,0.12338344525844526,0.052083333333333336,0.19737134971509973
portfolio_world_0,normal_medium,PPO_penalty,el_violation_rate,8,0.11146978021978023,0.059336366758241735,0.16255036630036623
portfolio_world_0,normal_medium,PPO_unconstrained,el_violation_rate,8,0.11146978021978023,0.059336366758241735,0.16255036630036623
portfolio_world_0,normal_medium,RiskBased,el_violation_rate,8,0.2791666666666667,0.21875,0.35437499999999983
portfolio_world_0,normal_medium,Static,el_violation_rate,8,0.2109375,0.10416666666666663,0.30208333333333337
portfolio_world_0,normal_medium,BufferedRiskBased,true_violation_rate,8,0.21458333333333338,0.17187500000000006,0.26250000000000007
portfolio_world_0,normal_medium,Decrease20,true_violation_rate,8,0.10831043956043956,0.05615699404761906,0.1561592834249084
portfolio_world_0,normal_medium,Greedy,true_violation_rate,8,0.15104166666666669,0.09895833333333337,0.21354166666666674
portfolio_world_0,normal_medium,Myopic,true_violation_rate,8,0.14479166666666668,0.07291666666666666,0.22138020833333333
portfolio_world_0,normal_medium,PPO_hard,true_violation_rate,8,0.13170533170533172,0.07729166666666668,0.18295428240740738
portfolio_world_0,normal_medium,PPO_penalty,true_violation_rate,8,0.10831043956043956,0.05208333333333334,0.15569911858974358
portfolio_world_0,normal_medium,PPO_unconstrained,true_violation_rate,8,0.10831043956043956,0.05208333333333334,0.15569911858974358
portfolio_world_0,normal_medium,RiskBased,true_violation_rate,8,0.21458333333333338,0.17187500000000006,0.26250000000000007
portfolio_world_0,normal_medium,Static,true_violation_rate,8,0.19010416666666669,0.11197916666666667,0.2604166666666667
portfolio_world_0,normal_medium,BufferedRiskBased,predicted_safe_true_violated_rate,8,-0.005208333333333325,-0.0208333333333333,0.01041666666666665
portfolio_world_0,normal_medium,Decrease20,predicted_safe_true_violated_rate,8,0.07018086080586079,0.02827380952380952,0.1140536286630036
portfolio_world_0,normal_medium,Greedy,predicted_safe_true_violated_rate,8,0.0,-0.015624999999999976,0.01041666666666665
portfolio_world_0,normal_medium,Myopic,predicted_safe_true_violated_rate,8,0.015624999999999988,-0.005208333333333325,0.03645833333333332
portfolio_world_0,normal_medium,PPO_hard,predicted_safe_true_violated_rate,8,0.06367139804639803,0.033956711691086675,0.09527510683760682
portfolio_world_0,normal_medium,PPO_penalty,predicted_safe_true_violated_rate,8,0.07018086080586079,0.028273809523809524,0.1119302312271062
portfolio_world_0,normal_medium,PPO_unconstrained,predicted_safe_true_violated_rate,8,0.07018086080586079,0.028273809523809524,0.1119302312271062
portfolio_world_0,normal_medium,RiskBased,predicted_safe_true_violated_rate,8,-0.005208333333333325,-0.0208333333333333,0.01041666666666665
portfolio_world_0,normal_medium,Static,predicted_safe_true_violated_rate,8,0.005208333333333325,-0.01041666666666665,0.0208333333333333
portfolio_world_1,normal_medium,BufferedRiskBased,value,8,-1129.8583739235405,-1326.6245710346682,-934.5059724534977
portfolio_world_1,normal_medium,Decrease20,value,8,-363.8941932771701,-437.0818196349979,-286.10048223906597
portfolio_world_1,normal_medium,Greedy,value,8,-874.7792209936458,-1140.5792519392244,-598.6301955372037
portfolio_world_1,normal_medium,Myopic,value,8,-997.3271774431828,-1314.5353524687077,-679.7826955509819
portfolio_world_1,normal_medium,PPO_hard,value,8,-649.2528172201677,-870.5124193141355,-435.1438148940107
portfolio_world_1,normal_medium,PPO_penalty,value,8,-361.5516904062493,-435.78119311428276,-282.4689654137637
portfolio_world_1,normal_medium,PPO_unconstrained,value,8,-361.5516904062493,-435.78119311428276,-282.4689654137637
portfolio_world_1,normal_medium,RiskBased,value,8,-1129.8583739235405,-1326.6245710346682,-934.5059724534977
portfolio_world_1,normal_medium,Static,value,8,-826.9903513769998,-1068.0186039307794,-606.3150897775445
portfolio_world_1,normal_medium,BufferedRiskBased,el_violation_rate,8,0.10559752747252751,0.007301682692307711,0.22023809523809532
portfolio_world_1,normal_medium,Decrease20,el_violation_rate,8,0.012179487179487192,-0.00904847756410255,0.03375
portfolio_world_1,normal_medium,Greedy,el_violation_rate,8,0.07812500000000001,-0.018359374999999976,0.16666666666666669
portfolio_world_1,normal_medium,Myopic,el_violation_rate,8,0.02976190476190476,-0.010416666666666682,0.06994047619047618
portfolio_world_1,normal_medium,PPO_hard,el_violation_rate,8,0.022502035002035015,-0.03857705662393159,0.08893531237281235
portfolio_world_1,normal_medium,PPO_penalty,el_violation_rate,8,0.012179487179487192,-0.007291666666666654,0.03301282051282054
portfolio_world_1,normal_medium,PPO_unconstrained,el_violation_rate,8,0.012179487179487192,-0.007291666666666654,0.03301282051282054
portfolio_world_1,normal_medium,RiskBased,el_violation_rate,8,0.10559752747252751,0.007301682692307711,0.22023809523809532
portfolio_world_1,normal_medium,Static,el_violation_rate,8,0.06770833333333333,-0.03125000000000002,0.15625
portfolio_world_1,normal_medium,BufferedRiskBased,true_violation_rate,8,0.22888049450549453,0.15625000000000003,0.304810554029304
portfolio_world_1,normal_medium,Decrease20,true_violation_rate,8,0.15536858974358975,0.0551883012820513,0.2513261217948716
portfolio_world_1,normal_medium,Greedy,true_violation_rate,8,0.13020833333333337,0.05729166666666668,0.1979166666666667
portfolio_world_1,normal_medium,Myopic,true_violation_rate,8,0.18601190476190477,0.11635044642857144,0.25489211309523807
portfolio_world_1,normal_medium,PPO_hard,true_violation_rate,8,0.1740359177859178,0.09703993055555558,0.26651610831298334
portfolio_world_1,normal_medium,PPO_penalty,true_violation_rate,8,0.15536858974358977,0.06770833333333334,0.2482972756410256
portfolio_world_1,normal_medium,PPO_unconstrained,true_violation_rate,8,0.15536858974358977,0.06770833333333334,0.2482972756410256
portfolio_world_1,normal_medium,RiskBased,true_violation_rate,8,0.22888049450549453,0.15625000000000003,0.304810554029304
portfolio_world_1,normal_medium,Static,true_violation_rate,8,0.20312500000000006,0.13541666666666669,0.2579427083333332
portfolio_world_1,normal_medium,BufferedRiskBased,predicted_safe_true_violated_rate,8,0.0815590659340659,0.03124999999999995,0.1516712454212454
portfolio_world_1,normal_medium,Decrease20,predicted_safe_true_violated_rate,8,0.11842948717948718,0.03405448717948719,0.20075721153846152
portfolio_world_1,normal_medium,Greedy,predicted_safe_true_violated_rate,8,0.0,-0.015624999999999976,0.013151041666666528
portfolio_world_1,normal_medium,Myopic,predicted_safe_true_violated_rate,8,0.024553571428571414,-0.0034412202380952163,0.05059523809523806
portfolio_world_1,normal_medium,PPO_hard,predicted_safe_true_violated_rate,8,0.1264791921041921,0.05722155448717946,0.2021672453703702
portfolio_world_1,normal_medium,PPO_penalty,predicted_safe_true_violated_rate,8,0.11842948717948719,0.041666666666666706,0.19935296474358974
portfolio_world_1,normal_medium,PPO_unconstrained,predicted_safe_true_violated_rate,8,0.11842948717948719,0.041666666666666706,0.19935296474358974
portfolio_world_1,normal_medium,RiskBased,predicted_safe_true_violated_rate,8,0.0815590659340659,0.03124999999999995,0.1516712454212454
portfolio_world_1,normal_medium,Static,predicted_safe_true_violated_rate,8,1.214306433183765e-17,-0.0208333333333333,0.026041666666666664
portfolio_world_2,normal_medium,BufferedRiskBased,value,8,-888.3158498635751,-1040.2801231456765,-712.7751993357482
portfolio_world_2,normal_medium,Decrease20,value,8,-191.35900304952918,-251.51762056810668,-121.30279905807002
portfolio_world_2,normal_medium,Greedy,value,8,-767.155491180675,-950.1444074042829,-568.7960722343887
portfolio_world_2,normal_medium,Myopic,value,8,-869.9549002966655,-1226.9315688480901,-530.3706050730067
portfolio_world_2,normal_medium,PPO_hard,value,8,-473.6197322597641,-736.636944276886,-247.7829149671965
portfolio_world_2,normal_medium,PPO_penalty,value,8,-191.35900304952918,-254.8116241459626,-119.44897104958521
portfolio_world_2,normal_medium,PPO_unconstrained,value,8,-191.35900304952918,-254.8116241459626,-119.44897104958521
portfolio_world_2,normal_medium,RiskBased,value,8,-888.3158498635751,-1040.2801231456765,-712.7751993357482
portfolio_world_2,normal_medium,Static,value,8,-767.9695490833024,-1029.3014223211824,-502.3475380074849
portfolio_world_2,normal_medium,BufferedRiskBased,el_violation_rate,8,0.1618589743589744,0.13020833333333334,0.19871794871794876
portfolio_world_2,normal_medium,Decrease20,el_violation_rate,8,0.07545787545787547,0.03624799679487181,0.11576035943223441
portfolio_world_2,normal_medium,Greedy,el_violation_rate,8,0.078125,-0.005208333333333329,0.17187499999999997
portfolio_world_2,normal_medium,Myopic,el_violation_rate,8,0.055288461538461536,0.0024739583333333423,0.1137820512820513
portfolio_world_2,normal_medium,PPO_hard,el_violation_rate,8,0.06880341880341882,0.03776909722222222,0.10253538995726497
portfolio_world_2,normal_medium,PPO_penalty,el_violation_rate,8,0.07545787545787547,0.03411086309523812,0.1123809523809524
portfolio_world_2,normal_medium,PPO_unconstrained,el_violation_rate,8,0.07545787545787547,0.03411086309523812,0.1123809523809524
portfolio_world_2,normal_medium,RiskBased,el_violation_rate,8,0.1618589743589744,0.13020833333333334,0.19871794871794876
portfolio_world_2,normal_medium,Static,el_violation_rate,8,0.1388221153846154,0.02988281249999998,0.26376702724358975
portfolio_world_2,normal_medium,BufferedRiskBased,true_violation_rate,8,0.21654647435897437,0.1774839743589744,0.25998096955128197
portfolio_world_2,normal_medium,Decrease20,true_violation_rate,8,0.11432005494505494,0.06116386217948717,0.1641369047619048
portfolio_world_2,normal_medium,Greedy,true_violation_rate,8,0.11979166666666669,0.06250000000000001,0.1822916666666667
portfolio_world_2,normal_medium,Myopic,true_violation_rate,8,0.10717147435897438,0.04290364583333335,0.1692157451923077
portfolio_world_2,normal_medium,PPO_hard,true_violation_rate,8,0.13989239926739927,0.09666132478632478,0.19397140186202688
portfolio_world_2,normal_medium,PPO_penalty,true_violation_rate,8,0.11432005494505494,0.06658653846153846,0.16366901327838826
portfolio_world_2,normal_medium,PPO_unconstrained,true_violation_rate,8,0.11432005494505494,0.06658653846153846,0.16366901327838826
portfolio_world_2,normal_medium,RiskBased,true_violation_rate,8,0.21654647435897437,0.1774839743589744,0.25998096955128197
portfolio_world_2,normal_medium,Static,true_violation_rate,8,0.132411858974359,0.06770833333333336,0.19827223557692306
portfolio_world_2,normal_medium,BufferedRiskBased,predicted_safe_true_violated_rate,8,0.04447115384615384,0.01041666666666665,0.08780048076923071
portfolio_world_2,normal_medium,Decrease20,predicted_safe_true_violated_rate,8,0.0664606227106227,0.030382898351648324,0.09998025412087909
portfolio_world_2,normal_medium,Greedy,predicted_safe_true_violated_rate,8,-0.005208333333333325,-0.015624999999999976,0.0
portfolio_world_2,normal_medium,Myopic,predicted_safe_true_violated_rate,8,-0.005208333333333325,-0.015624999999999976,0.0
portfolio_world_2,normal_medium,PPO_hard,predicted_safe_true_violated_rate,8,0.08837377899877896,0.05563167735042732,0.13335193452380945
portfolio_world_2,normal_medium,PPO_penalty,predicted_safe_true_violated_rate,8,0.06646062271062268,0.033422046703296696,0.09863810668498166
portfolio_world_2,normal_medium,PPO_unconstrained,predicted_safe_true_violated_rate,8,0.06646062271062268,0.033422046703296696,0.09863810668498166
portfolio_world_2,normal_medium,RiskBased,predicted_safe_true_violated_rate,8,0.04447115384615384,0.01041666666666665,0.08780048076923071
portfolio_world_2,normal_medium,Static,predicted_safe_true_violated_rate,8,-0.01041666666666665,-0.026041666666666626,0.0
