case,policy,metric,mean,lower,upper,portfolio_sd,training_seed_sd
size_8,Myopic,value,-824.0926138802001,-1041.1671832714005,-589.9675206799327,583.2006202409698,0.0
size_8,Myopic,loss,1650.794705684135,1456.076151058462,1841.6705663063879,484.1201226689607,0.0
size_8,Myopic,default_rate,0.59375,0.53125,0.6458333333333334,0.15746807820054803,0.0
size_8,Myopic,el_violation_rate,0.375,0.34027777777777785,0.40798611111111116,0.09112156768086445,0.0
size_8,Myopic,true_violation_rate,0.13888888888888887,0.10069444444444442,0.1771701388888888,0.100321544238141,0.0
size_8,PPO_hard,value,-549.2418802008494,-722.4596089847354,-326.8193553676274,428.3558594328369,137.85080242345933
size_8,PPO_hard,loss,1019.0859478685155,855.0892649466524,1183.8099636239845,364.8997279133781,83.01517582375996
size_8,PPO_hard,default_rate,0.6267361111111112,0.5607638888888888,0.6832031249999999,0.12797142567405395,0.04209845712841023
size_8,PPO_hard,el_violation_rate,0.11111111111111109,0.05985243055555554,0.16319444444444442,0.08793647367908981,0.039703460507046075
size_8,PPO_hard,true_violation_rate,0.08391203703703703,0.05263310185185184,0.11174768518518509,0.06883539281106203,0.011559597427915614
size_8,PPO_penalty,value,-654.0288955899446,-793.2702611862823,-507.2590351609202,375.0298136654927,0.0
size_8,PPO_penalty,loss,975.1659329532142,841.4406152074451,1106.9846397052922,343.3709931628808,0.0
size_8,PPO_penalty,default_rate,0.671875,0.6222656249999999,0.7266927083333332,0.13699264102736386,0.0
size_8,PPO_penalty,el_violation_rate,0.0815972222222222,0.05381944444444443,0.1111111111111111,0.08376623667926957,0.0
size_8,PPO_penalty,true_violation_rate,0.08680555555555552,0.05638020833333332,0.1163194444444444,0.07565800989021257,0.0
size_8,PPO_unconstrained,value,-654.0288955899446,-793.2702611862823,-507.2590351609202,375.0298136654927,0.0
size_8,PPO_unconstrained,loss,975.1659329532142,841.4406152074451,1106.9846397052922,343.3709931628808,0.0
size_8,PPO_unconstrained,default_rate,0.671875,0.6222656249999999,0.7266927083333332,0.13699264102736386,0.0
size_8,PPO_unconstrained,el_violation_rate,0.0815972222222222,0.05381944444444443,0.1111111111111111,0.08376623667926957,0.0
size_8,PPO_unconstrained,true_violation_rate,0.08680555555555552,0.05638020833333332,0.1163194444444444,0.07565800989021257,0.0
size_8,RiskBased,value,-605.110101258604,-788.2787710057956,-415.0429523699412,516.1339220831895,0.0
size_8,RiskBased,loss,1323.7758235883732,1174.3829032214799,1466.4733881418263,370.4616965130462,0.0
size_8,RiskBased,default_rate,0.6197916666666666,0.5625,0.6641927083333332,0.14025969056397297,0.0
size_8,RiskBased,el_violation_rate,0.2118055555555555,0.16493055555555555,0.2604166666666667,0.12881653495548936,0.0
size_8,RiskBased,true_violation_rate,0.10763888888888885,0.07465277777777775,0.14062499999999997,0.08853056551607368,0.0
size_8,Static,value,-1074.002044303286,-1301.6208044806024,-826.2924843533212,621.2569096203688,0.0
size_8,Static,loss,1951.0527794716015,1767.2915295866187,2121.5213568479016,438.63854230033184,0.0
size_8,Static,default_rate,0.6197916666666666,0.5597656249999999,0.6666666666666666,0.1496334591642166,0.0
size_8,Static,el_violation_rate,0.40451388888888884,0.31762152777777775,0.5034722222222222,0.2377681446703233,0.0
size_8,Static,true_violation_rate,0.17708333333333334,0.13888888888888887,0.22230902777777767,0.1100683252888135,0.0
stress_loose,BufferedRiskBased,value,-1457.5489047415388,-1638.2664215054108,-1248.0758510265455,523.7761532590149,0.0
stress_loose,BufferedRiskBased,loss,1965.9821559690092,1763.611508348197,2140.054890399167,481.66149738666087,0.0
stress_loose,BufferedRiskBased,default_rate,0.8854166666666666,0.8384548611111111,0.9289062499999999,0.11991467377059092,0.0
stress_loose,BufferedRiskBased,el_violation_rate,0.08581349206349204,0.05389384920634918,0.12033523478835974,0.08605008682616375,0.0
stress_loose,BufferedRiskBased,true_violation_rate,0.1243386243386243,0.09188368055555553,0.15916418650793646,0.0866633665720682,0.0
stress_loose,Decrease20,value,-849.9173077527581,-972.7269046230863,-717.6577310189728,335.1445074654227,0.0
stress_loose,Decrease20,loss,1137.7773526343547,1006.2448057506859,1248.9683086577381,315.05650132105563,0.0
stress_loose,Decrease20,default_rate,0.892361111111111,0.8453993055555555,0.9305555555555555,0.10845635898158609,0.0
stress_loose,Decrease20,el_violation_rate,0.00520833333333333,0.0,0.013888888888888881,0.018684466797768345,0.0
stress_loose,Decrease20,true_violation_rate,0.0361520789152368,0.018180517399267394,0.054073560303001075,0.04748747234758154,0.0
stress_loose,Greedy,value,-1833.1760660989182,-2059.3389663250614,-1553.3375115182575,620.3820222321073,0.0
stress_loose,Greedy,loss,2456.0731615906097,2191.7279199746577,2664.1553073251193,575.3331407612131,0.0
stress_loose,Greedy,default_rate,0.8263888888888888,0.7743055555555557,0.875,0.1321429348603033,0.0
stress_loose,Greedy,el_violation_rate,0.36250000000000004,0.31736111111111115,0.4026128472222223,0.10868115845397745,0.0
stress_loose,Greedy,true_violation_rate,0.15064484126984123,0.12690104166666663,0.17149553571428566,0.06045440174023417,0.0
stress_loose,Myopic,value,-1958.3572971473343,-2198.19645933481,-1672.5798171792942,631.250044845865,0.0
stress_loose,Myopic,loss,2595.8733743782554,2336.0074308840067,2815.65443881621,572.0874264116978,0.0
stress_loose,Myopic,default_rate,0.8368055555555555,0.7828993055555555,0.888888888888889,0.13566611176280302,0.0
stress_loose,Myopic,el_violation_rate,0.3415674603174603,0.3066976686507936,0.38057291666666665,0.08845188053623655,0.0
stress_loose,Myopic,true_violation_rate,0.15922619047619044,0.13117187499999994,0.18387896825396824,0.06712561082706536,0.0
stress_loose,PPO_hard,value,-1029.398740616072,-1237.990548257653,-809.1990815808748,397.1318099797563,164.38477753938687
stress_loose,PPO_hard,loss,1411.8192152016293,1121.639842303666,1656.9195720428706,358.2610596039454,242.11490837896022
stress_loose,PPO_hard,default_rate,0.8935185185185185,0.8477719907407407,0.9300057870370371,0.1021989401477759,0.005303907054347018
stress_loose,PPO_hard,el_violation_rate,0.024177631578947353,0.0034722222222222207,0.05163179215399607,0.035410763333942136,0.022823617019312674
stress_loose,PPO_hard,true_violation_rate,0.055003003413091105,0.028743374528736355,0.08634075395040305,0.04202653157623002,0.025756761991926887
stress_loose,PPO_penalty,value,-849.4075646150015,-970.1347694989521,-715.6339287845623,334.8731918306534,0.0
stress_loose,PPO_penalty,loss,1137.0812681164089,1008.884347308622,1254.2122151031087,314.7485388684143,0.0
stress_loose,PPO_penalty,default_rate,0.8923611111111112,0.8453993055555555,0.9305555555555556,0.10845635898158609,0.0
stress_loose,PPO_penalty,el_violation_rate,0.005208333333333329,0.0,0.01388888888888888,0.018684466797768345,0.0
stress_loose,PPO_penalty,true_violation_rate,0.0361520789152368,0.017918669871794864,0.053943879128912006,0.04748747234758154,0.0
stress_loose,PPO_unconstrained,value,-849.4075646150015,-970.1347694989521,-715.6339287845623,334.8731918306534,0.0
stress_loose,PPO_unconstrained,loss,1137.0812681164089,1008.884347308622,1254.2122151031087,314.7485388684143,0.0
stress_loose,PPO_unconstrained,default_rate,0.8923611111111112,0.8453993055555555,0.9305555555555556,0.10845635898158609,0.0
stress_loose,PPO_unconstrained,el_violation_rate,0.005208333333333329,0.0,0.01388888888888888,0.018684466797768345,0.0
stress_loose,PPO_unconstrained,true_violation_rate,0.0361520789152368,0.017918669871794864,0.053943879128912006,0.04748747234758154,0.0
stress_loose,RiskBased,value,-1457.5489047415388,-1638.2664215054108,-1248.0758510265455,523.7761532590149,0.0
stress_loose,RiskBased,loss,1965.9821559690092,1763.611508348197,2140.054890399167,481.66149738666087,0.0
stress_loose,RiskBased,default_rate,0.8854166666666666,0.8384548611111111,0.9289062499999999,0.11991467377059092,0.0
stress_loose,RiskBased,el_violation_rate,0.08581349206349204,0.05389384920634918,0.12033523478835974,0.08605008682616375,0.0
stress_loose,RiskBased,true_violation_rate,0.1243386243386243,0.09188368055555553,0.15916418650793646,0.0866633665720682,0.0
stress_loose,Static,value,-2104.243446492475,-2349.030959390876,-1828.8248453640063,666.0638906737207,0.0
stress_loose,Static,loss,2714.4142027545404,2447.671228922484,2957.2518653575435,644.5040613225895,0.0
stress_loose,Static,default_rate,0.861111111111111,0.8159722222222222,0.9027777777777778,0.11954691705946204,0.0
stress_loose,Static,el_violation_rate,0.25125135281385286,0.20424022591991342,0.2933810763888889,0.1090834997706275,0.0
stress_loose,Static,true_violation_rate,0.1879659692159692,0.1574883883477633,0.21948653198653192,0.0767140783410652,0.0
stress_medium,BufferedRiskBased,value,-1460.8914810278409,-1638.864227832511,-1252.9466287551045,515.6636300537143,0.0
stress_medium,BufferedRiskBased,loss,1967.7983528637312,1772.5733006184466,2134.359407872465,472.84552599087885,0.0
stress_medium,BufferedRiskBased,default_rate,0.8888888888888888,0.8419270833333333,0.9305555555555557,0.11699401969383898,0.0
stress_medium,BufferedRiskBased,el_violation_rate,0.368987493987494,0.31644345238095234,0.4147364643458393,0.11990676296938146,0.0
stress_medium,BufferedRiskBased,true_violation_rate,0.25426887926887926,0.2138558201058201,0.30031283820346316,0.10657082417609402,0.0
stress_medium,Decrease20,value,-849.9173077527581,-972.7269046230863,-717.6577310189728,335.1445074654227,0.0
stress_medium,Decrease20,loss,1137.7773526343547,1006.2448057506859,1248.9683086577381,315.05650132105563,0.0
stress_medium,Decrease20,default_rate,0.892361111111111,0.8453993055555555,0.9305555555555555,0.10845635898158609,0.0
stress_medium,Decrease20,el_violation_rate,0.14031743110690476,0.0959041036631497,0.18548636168290772,0.11822484073227484,0.0
stress_medium,Decrease20,true_violation_rate,0.13131247407563193,0.09679656281218778,0.17066144792707286,0.10334712086265002,0.0
stress_medium,Greedy,value,-1696.8990574746458,-1901.5447271306498,-1441.4675962444576,586.3284831181344,0.0
stress_medium,Greedy,loss,2278.1472037910503,2051.75862881146,2466.9942718128036,541.3316708229975,0.0
stress_medium,Greedy,default_rate,0.8402777777777778,0.7881944444444443,0.8872395833333333,0.1321429348603033,0.0
stress_medium,Greedy,el_violation_rate,0.5284108252858253,0.48189427759740255,0.5760831616300367,0.12111823085757277,0.0
stress_medium,Greedy,true_violation_rate,0.27965957653457657,0.2544768599456099,0.30665458673271173,0.06463718956782567,0.0
stress_medium,Myopic,value,-1816.8019805620231,-2007.9101938603555,-1618.0287688925778,501.87653592002823,0.0
stress_medium,Myopic,loss,2379.351662476647,2185.722892996355,2544.77670847055,462.9034581325981,0.0
stress_medium,Myopic,default_rate,0.8854166666666666,0.84375,0.923611111111111,0.10658426391362687,0.0
stress_medium,Myopic,el_violation_rate,0.46740015284423175,0.43289889021796907,0.5035787563131313,0.10174634489592249,0.0
stress_medium,Myopic,true_violation_rate,0.30459474127237285,0.27438308523834837,0.3309468035619351,0.07701419252797195,0.0
stress_medium,PPO_hard,value,-1022.9200895872273,-1232.057048516748,-806.0446652815596,392.20904132988096,162.61576128320527
stress_medium,PPO_hard,loss,1403.6791371563656,1120.4793939033073,1648.1186124082571,354.52931926382314,237.99646091764166
stress_medium,PPO_hard,default_rate,0.8935185185185185,0.8477719907407407,0.9300057870370371,0.1021989401477759,0.005303907054347018
stress_medium,PPO_hard,el_violation_rate,0.1927819845034757,0.11976665127432667,0.25887419978291687,0.10833528788206409,0.05510720389125949
stress_medium,PPO_hard,true_violation_rate,0.1731166900026549,0.11999749093499089,0.22914665697971612,0.08448903208092892,0.04758532013171085
stress_medium,PPO_penalty,value,-849.4075646150015,-970.1347694989521,-715.6339287845623,334.8731918306534,0.0
stress_medium,PPO_penalty,loss,1137.0812681164089,1008.884347308622,1254.2122151031087,314.7485388684143,0.0
stress_medium,PPO_penalty,default_rate,0.8923611111111112,0.8453993055555555,0.9305555555555556,0.10845635898158609,0.0
stress_medium,PPO_penalty,el_violation_rate,0.14031743110690476,0.09714895347707844,0.1855124704425691,0.11822484073227484,0.0
stress_medium,PPO_penalty,true_violation_rate,0.13131247407563193,0.0937847222222222,0.17449901843405127,0.10334712086265001,0.0
stress_medium,PPO_unconstrained,value,-849.4075646150015,-970.1347694989521,-715.6339287845623,334.8731918306534,0.0
stress_medium,PPO_unconstrained,loss,1137.0812681164089,1008.884347308622,1254.2122151031087,314.7485388684143,0.0
stress_medium,PPO_unconstrained,default_rate,0.8923611111111112,0.8453993055555555,0.9305555555555556,0.10845635898158609,0.0
stress_medium,PPO_unconstrained,el_violation_rate,0.14031743110690476,0.09714895347707844,0.1855124704425691,0.11822484073227484,0.0
stress_medium,PPO_unconstrained,true_violation_rate,0.13131247407563193,0.0937847222222222,0.17449901843405127,0.10334712086265001,0.0
stress_medium,RiskBased,value,-1460.8914810278409,-1638.864227832511,-1252.9466287551045,515.6636300537143,0.0
stress_medium,RiskBased,loss,1967.7983528637312,1772.5733006184466,2134.359407872465,472.84552599087885,0.0
stress_medium,RiskBased,default_rate,0.8888888888888888,0.8419270833333333,0.9305555555555557,0.11699401969383898,0.0
stress_medium,RiskBased,el_violation_rate,0.368987493987494,0.31644345238095234,0.4147364643458393,0.11990676296938146,0.0
stress_medium,RiskBased,true_violation_rate,0.25426887926887926,0.2138558201058201,0.30031283820346316,0.10657082417609402,0.0
stress_medium,Static,value,-2104.243446492475,-2349.030959390876,-1828.8248453640063,666.0638906737207,0.0
stress_medium,Static,loss,2714.4142027545404,2447.671228922484,2957.2518653575435,644.5040613225895,0.0
stress_medium,Static,default_rate,0.861111111111111,0.8159722222222222,0.9027777777777778,0.11954691705946204,0.0
stress_medium,Static,el_violation_rate,0.5595538720538721,0.5034301346801346,0.6108243897306396,0.13898139245273547,0.0
stress_medium,Static,true_violation_rate,0.3530318061568061,0.3195833897005772,0.3855626578282828,0.07851422068885419,0.0
stress_tight,BufferedRiskBased,value,-1456.160598373571,-1634.6023223495488,-1250.2544370156259,515.4319603228731,0.0
stress_tight,BufferedRiskBased,loss,1963.612443001697,1769.414810365477,2130.4418934274213,472.8975524107525,0.0
stress_tight,BufferedRiskBased,default_rate,0.8888888888888888,0.8419270833333333,0.9305555555555557,0.11699401969383898,0.0
stress_tight,BufferedRiskBased,el_violation_rate,0.6093486952861953,0.5561342592592592,0.6641466750841751,0.15433878277226626,0.0
stress_tight,BufferedRiskBased,true_violation_rate,0.4330394721019721,0.3703703703703704,0.4909942054473304,0.15949794856883814,0.0
stress_tight,Decrease20,value,-849.9173077527581,-972.7269046230863,-717.6577310189728,335.1445074654227,0.0
stress_tight,Decrease20,loss,1137.7773526343547,1006.2448057506859,1248.9683086577381,315.05650132105563,0.0
stress_tight,Decrease20,default_rate,0.892361111111111,0.8453993055555555,0.9305555555555555,0.10845635898158609,0.0
stress_tight,Decrease20,el_violation_rate,0.2770766149055623,0.23387133288860262,0.32140834677018887,0.11539702288379881,0.0
stress_tight,Decrease20,true_violation_rate,0.27409573248389035,0.21359607589048377,0.3464123066261223,0.17802928814444752,0.0
stress_tight,Greedy,value,-1616.859041296547,-1810.8525809525645,-1386.4861061907534,567.411752223285,0.0
stress_tight,Greedy,loss,2174.2855814919762,1955.8509045476785,2373.0824008866603,534.7334231336059,0.0
stress_tight,Greedy,default_rate,0.8541666666666666,0.8090277777777777,0.8958333333333334,0.11848989438962196,0.0
stress_tight,Greedy,el_violation_rate,0.6847380050505051,0.630050505050505,0.738220091540404,0.1416061268965965,0.0
stress_tight,Greedy,true_violation_rate,0.41192956349206344,0.37904327876984134,0.4486551339285713,0.08817118026005706,0.0
stress_tight,Myopic,value,-1432.7875522989136,-1596.9239200253282,-1229.0867181647252,490.9592143663743,0.0
stress_tight,Myopic,loss,1936.1759968355757,1745.7469504426438,2081.0513671172475,439.68943673081225,0.0
stress_tight,Myopic,default_rate,0.8923611111111112,0.8472222222222222,0.932378472222222,0.10845635898158612,0.0
stress_tight,Myopic,el_violation_rate,0.6050915727289566,0.5592999401036843,0.651198780794369,0.11286590157827547,0.0
stress_tight,Myopic,true_violation_rate,0.4167918756008926,0.3810928858722976,0.45767090089240825,0.10561978622873432,0.0
stress_tight,PPO_hard,value,-1023.2198924358615,-1234.4926835139067,-800.0409337527361,403.66142168250326,162.68096835972204
stress_tight,PPO_hard,loss,1405.3346488331968,1120.4793939033073,1654.1930563454725,365.389751714371,238.77238401264535
stress_tight,PPO_hard,default_rate,0.8923611111111112,0.8466145833333334,0.929398148148148,0.10241072333186015,0.00694444444444442
stress_tight,PPO_hard,el_violation_rate,0.3977563149164026,0.27758988863840833,0.4902993096592329,0.09941151027218315,0.10488186880864653
stress_tight,PPO_hard,true_violation_rate,0.33797316434377833,0.26019764957264957,0.40791281964664633,0.1224096366616133,0.05820246886603665
stress_tight,PPO_penalty,value,-849.4075646150015,-970.1347694989521,-715.6339287845623,334.8731918306534,0.0
stress_tight,PPO_penalty,loss,1137.0812681164089,1008.884347308622,1254.2122151031087,314.7485388684143,0.0
stress_tight,PPO_penalty,default_rate,0.8923611111111112,0.8453993055555555,0.9305555555555556,0.10845635898158609,0.0
stress_tight,PPO_penalty,el_violation_rate,0.27707661490556224,0.2353745258761706,0.32187261112425586,0.11539702288379881,0.0
stress_tight,PPO_penalty,true_violation_rate,0.2740957324838903,0.21391323953823954,0.34169593427405925,0.17802928814444752,0.0
stress_tight,PPO_unconstrained,value,-849.4075646150015,-970.1347694989521,-715.6339287845623,334.8731918306534,0.0
stress_tight,PPO_unconstrained,loss,1137.0812681164089,1008.884347308622,1254.2122151031087,314.7485388684143,0.0
stress_tight,PPO_unconstrained,default_rate,0.8923611111111112,0.8453993055555555,0.9305555555555556,0.10845635898158609,0.0
stress_tight,PPO_unconstrained,el_violation_rate,0.27707661490556224,0.2353745258761706,0.32187261112425586,0.11539702288379881,0.0
stress_tight,PPO_unconstrained,true_violation_rate,0.2740957324838903,0.21391323953823954,0.34169593427405925,0.17802928814444752,0.0
stress_tight,RiskBased,value,-1456.160598373571,-1634.6023223495488,-1250.2544370156259,515.4319603228731,0.0
stress_tight,RiskBased,loss,1963.612443001697,1769.414810365477,2130.4418934274213,472.8975524107525,0.0
stress_tight,RiskBased,default_rate,0.8888888888888888,0.8419270833333333,0.9305555555555557,0.11699401969383898,0.0
stress_tight,RiskBased,el_violation_rate,0.6093486952861953,0.5561342592592592,0.6641466750841751,0.15433878277226626,0.0
stress_tight,RiskBased,true_violation_rate,0.4330394721019721,0.3703703703703704,0.4909942054473304,0.15949794856883814,0.0
stress_tight,Static,value,-2104.243446492475,-2349.030959390876,-1828.8248453640063,666.0638906737207,0.0
stress_tight,Static,loss,2714.4142027545404,2447.671228922484,2957.2518653575435,644.5040613225895,0.0
stress_tight,Static,default_rate,0.861111111111111,0.8159722222222222,0.9027777777777778,0.11954691705946204,0.0
stress_tight,Static,el_violation_rate,0.7525365259740259,0.6978535353535354,0.8150311710858585,0.14498309682931823,0.0
stress_tight,Static,true_violation_rate,0.4710422679172679,0.4242861088564213,0.5198802571849446,0.12069952771900179,0.0
